"","x1","x2","y"
"64",0.686997882134009,0.632494423565492,1
"65",1.02226947085692,0.407171318139453,1
"66",0.736434266906591,0.92727452092468,1
"67",1.84823706971272,1.59508179314839,0
"68",0.0565044941970024,0.705825699176347,1
"69",-0.738307900982645,1.14354562679762,1
"70",0.559058710948085,-0.331716055447045,1
"71",1.58732372122441,2.27330168834501,0
"72",2.65384811952808,-0.0411799491770164,0
"73",0.392301389118453,-1.62940444390627,0
"74",0.985665951673101,0.305201620378497,0
"75",1.66816210299899,0.34464706033218,0
"76",1.46576791752171,1.77218179689216,1
"77",-0.3108417925202,1.77055834465242,1
"78",1.11608303438599,2.40708516269321,1
"79",1.24288661198413,1.27382243261623,1
"80",2.91973428630489,0.804366068964795,0
"81",1.37530453783268,1.1343274543945,0
"82",1.14735145643095,0.496171821129788,1
"83",0.554168210846041,-0.534423426686985,0
"84",-0.50072061209671,-0.151405435630771,0
"85",0.936659504891373,0.9105067664726,1
"86",0.419410388298785,0.639336984298179,1
"87",0.452394232545743,1.0103776321338,1
"88",-0.189482036953328,0.139926901610123,0
"89",-0.504449205783885,1.21540686650831,1
"90",0.404924692002802,-0.334279885302653,1
"91",0.788589444056241,0.652607997443478,1
"92",-0.238814712418847,0.81152906166137,0
"93",-0.35273162846122,0.447001118111063,0
"94",0.83378488948085,0.413783993036209,1
"95",1.43344092043759,0.503971166758989,0
"96",0.680173477863648,0.872528354876282,1
"97",-0.0440162321351708,-0.538531188497099,0
"98",2.31321194370302,0.088875311522212,0
"99",2.53530932046776,-0.186476073788946,0
"100",0.684249722367655,1.96669594859583,1
"101",-0.202038157830006,0.222419941238735,1
"102",0.65150533963774,-1.51206351089875,0
"103",0.577078634522448,-0.900889726803673,0
"104",1.40895472917758,0.615556413532946,0
"105",0.329848662116271,2.81943668961142,1
"106",1.8390284766146,-0.133651238673202,0
"107",-0.510406952383857,0.15009658342746,1
"108",-1.17309406809489,-0.620005949760681,1
"109",-0.827580613779989,-1.33582110307422,0
"110",0.814741669406707,0.958286501010638,1
"111",-0.0706436572569717,1.12783935744951,1
"112",-0.0302804046120543,0.286747272194325,0
"113",0.548164392369717,1.83452785186499,1
"114",0.766200638596662,0.584755897269767,1
"115",1.25742585896531,1.2582194069264,0
"116",0.288040836354384,0.68805057996869,1
"117",0.838374709279887,1.32898930216258,1
"118",-0.954882657399267,0.585880951669238,1
"119",0.688663338696606,-0.197092768215646,1
"120",0.507587197324109,0.588835047522821,1
"121",-0.387995616077697,-0.0758487753487591,0
"122",0.755011353437821,1.37618672537546,1
"123",1.53771907924413,1.60504275829053,0
"124",-0.0201471638524574,-0.131299442928789,1
"125",1.20738436381431,1.61187685439533,1
"126",-0.467930886259306,0.500723872405105,1
"127",1.266256797048,0.904005723922183,0
"128",0.495595578330622,-0.355075669975105,0
"129",1.2029695423125,1.2709408646059,1
"130",-0.436913546346017,1.40292177547178,1
"131",-0.50540572703395,0.0302154229525381,0
"132",2.0710852529617,1.33376305255034,0
"133",1.39728054622021,0.0304501615556071,0
"134",0.975483287696406,1.06417825528684,1
"135",-1.49706373033974,-0.0801499161782177,1
"136",1.46403269712211,-0.227838581060846,0
"137",-1.43467517222851,0.452230044807131,1
"138",-1.85151544347114,-0.512897276836797,1
"139",0.0858891047205596,1.38531365038444,1
"140",1.11139088982882,0.486916681946283,0
"141",1.79585886682063,0.523133333326296,0
"142",1.02758764828994,0.483892676489848,1
"143",1.62921012546846,1.28605952910594,0
"144",0.678770487558173,-0.832280923858285,0
"145",-1.29464207269364,0.411030362950687,1
"146",0.0735375469405274,1.92905501013181,1
"147",0.102688187095873,0.85299769494346,1
"148",1.44610083263595,-0.300289133082072,0
"149",0.511252513425047,-1.32201728322344,0
"150",0.0771433431222643,-0.790474499341549,0
"151",0.048415193785539,2.10050935959332,1
"152",-0.512209838555825,0.391234506587201,1
"153",-1.17664727772058,0.0906162251395081,1
"154",0.354064312608116,-0.791032714206226,0
"155",-0.33128226168122,-0.827638778722768,0
"156",-0.15492538396676,-1.02237201862488,0
"157",0.0805135860303106,0.978123632119296,1
"158",-1.74808805979638,-1.72457792256424,1
"159",0.172762857400697,-0.737222409865431,0
"160",1.78730163912974,0.440191324840354,0
"161",0.382701172183996,0.397617612858341,1
"162",-0.146189930359048,-1.02586578384394,0
"163",0.649066098727589,-0.327801871871848,0
"164",0.0246070381532388,-1.13334783869693,0
"165",0.0499418664116046,-0.876191287643433,0
"166",-1.00162784650858,-1.64713538455393,0
"167",0.826220692680247,0.556525641902855,1
"168",-0.397286715567979,1.98954930450917,1
"169",-1.09303707665658,-1.65952137461548,0
"170",-1.57346590068908,1.30865307937818,1
"171",0.222052688191597,-0.886245397650083,0
"172",-1.87843428919554,-2.25226013657578,1
"173",-0.380760775253303,-1.05309511027738,0
"174",0.846587767026173,-2.56690794636424,0
"175",-1.35782225229608,-0.8787624895308,0
"176",0.839423194499364,-1.83080413370139,0
"177",0.162275990429415,0.0534734897172088,1
"178",-0.79891002018931,1.10347805160181,1
"179",-0.628549855966608,-0.162706508814963,0
"180",-2.37202896601004,-0.236478880419589,1
"181",-1.00238461435158,-2.02566580272056,0
"182",-1.47293265853413,0.710430385660604,1
"183",-0.417278907525468,-1.10533967955806,0
"184",0.19661345285742,-0.870894531262485,0
"185",-1.1821145573111,-0.167611615710729,1
"186",-0.384810098920302,-1.67703822981884,0
"187",-1.0313026788007,-0.255656333989727,1
"188",-1.78051839438635,-0.0769762138572941,1
"189",-1.29407455550728,-1.63061979101629,0
"190",-0.948644312704089,0.0123248128921273,1
"191",0.0554964937965623,1.40290905752283,1
"192",0.165602155373559,-0.769744023106391,0
"193",0.925709529551452,-3.26371950682674,0
"194",-1.04375567605762,-1.6684694493409,0
"195",-2.75049448699704,0.708889738208496,1
"196",1.19196045111429,1.37170961454789,1
"197",-1.29092879751022,-0.420591913828922,1
"198",-1.08535904789973,-0.86941935997865,0
"199",1.97997459125176,-0.800980569020538,0
"200",-0.0767658701954517,0.696980875319191,1
"201",-1.85773471821047,-0.31955609406076,1
"202",-0.766603400390517,-3.49787962573849,0
"203",-0.925916922025273,-1.00885307881777,0
"204",0.94100881882072,-0.870547973079335,0
"205",-1.66419490853033,-0.846926758548041,1
"206",-0.686502583230284,-0.587747260910351,0
"207",-1.52656435016415,-0.299464181995132,1
"208",0.716071121046974,-1.27732921074958,0
"209",0.293476604741023,-0.318343159100267,0
"210",0.380423960904632,0.804107871865329,1
"211",1.33917142969129,-1.78284032407448,0
"212",-1.17744213155285,-2.71078684786972,0
"213",0.962566809504281,-1.12055330924807,0
"214",-0.192192453229937,-2.2184906170415,0
"215",-0.0704179695398228,0.847275715212182,1
"216",1.14630626884881,0.166043309596412,0
"217",0.522062102965965,-0.562020068318071,1
"218",-0.307440112391714,-1.71588313495328,0
"219",3.00313561477049,1.26750262911074,0
"220",-1.95054805831848,0.331762707054777,1
"221",-0.880720187370843,-0.128584630036813,0
"222",-1.1031240168842,-0.259448138393803,1
"223",0.787022553594573,-0.818189122441562,0
"224",0.737900539234705,-0.711429414741158,0
"225",-1.17818817224805,-0.933336545904147,0
"226",-1.73855997091767,-0.473211606424963,1
"227",2.19849417368295,-1.22819839646667,0
"228",0.0591958433232556,-0.658020875563678,1
"229",-0.532047230825739,0.135611017222305,0
"230",-0.95860900340221,-0.604453912804282,0
"231",1.41789255316152,-0.416695378381688,0
"232",0.00854506213535389,-1.00221632092748,0
"233",1.23929432112102,-3.26787612672337,0
"234",0.707075495206565,-0.513797924450542,0
"235",-0.655549337141554,-0.18772927118528,0
"236",-0.617044337589395,0.224004453544133,1
"237",-0.740405255484271,0.713715418705022,0
"238",0.224728724473722,-1.72862227630007,0
"239",-0.324259106827126,-1.63230502412621,0
"240",-0.889321817329191,0.0555558365754005,0
"241",-1.50546927990303,1.10812446222245,1
"242",-0.892129403683432,0.200204153583107,0
"243",-0.360730079745891,-0.145242707232146,0
"244",-0.479946643107299,-0.957616595800519,0
"245",-0.0640981320326845,-2.07412434529145,0
"246",-1.15970797072323,-1.01775795775393,1
"247",0.811325302169432,-0.262324084554645,1
"248",-0.589067982771596,-0.0991351451006691,1
"249",-0.534501240101626,0.981112672438992,0
"250",-0.229534320413172,-0.416476373988446,0
"251",-0.392968308367645,-0.546782189397672,0
"252",-2.1354327116948,-0.997393800539701,1
"253",-2.12064835899928,-1.19232823490205,1
"254",0.33331841573074,0.759535884466322,1
"255",-0.590734685711653,-0.982431165265072,0
"256",1.41027052481594,-1.46717391194442,0
"257",-0.976158246672485,-0.699036513188172,0
"258",-1.63934782891857,-1.82947521845677,1
"259",-0.558859107309998,0.974935362127684,1
"260",1.39350492817763,-0.877126051073115,0
"261",0.818108168334328,1.20114232992245,1
"262",-0.916763423821649,-1.18618033076031,0
"263",-0.293544709804742,0.423104541785433,1
"264",-1.37961407891756,-1.1291596186755,1
"265",0.0811930628505009,0.353008538185724,1
"266",-0.805587189882883,-0.193812138395023,0
"267",-1.49182919521777,-1.02916429070984,1
"268",1.28946967962102,0.243131723927456,0
"269",0.0149633206003885,-0.126752141580631,1
"270",-1.63789544739698,0.170339751828395,1
"271",0.489262011489562,0.878898257022602,1
"272",-1.97689321665469,0.65402280928807,1
"273",-0.0726667392372646,0.612879261710701,0
"274",-1.2431120431455,-0.921915825177951,0
"275",0.844869917682666,0.282789921509697,1
"276",0.290074972797941,-0.632627263477704,0
"277",-1.1910154133918,0.510029066532383,1
"278",-2.16463204752566,-1.8412417724276,1
"279",-1.19243111683178,-1.322138629912,0
"280",0.0675556763708532,-1.97881766115324,0
"281",0.9522544408284,2.36734937941296,1
"282",0.998089938034071,-0.301401830787722,0
"283",-1.38899554645426,-3.08730941760352,0
"284",0.0919160288202853,0.0259401298187008,0
"285",-1.19965863903429,-1.76851522228772,0
"286",-1.46792843663613,0.546766256742157,1
"287",1.78167105564187,0.278015279012255,0
"288",0.372642046816541,-1.0073701696547,0
"289",1.4266335893143,-0.270698982346358,0
"290",-1.2693155756778,0.611606126580133,1
"291",0.00216955531606933,-0.552221682476615,1
"292",-0.0414522769891825,-1.27419169882223,0
"293",-0.80064079953188,0.837988598632207,1
"294",-0.845123096324486,-0.0148750247728679,0
"295",0.378763556842956,-1.47635870544587,0
"296",1.4632167943149,0.968009958628376,0
"297",-0.0599064038256776,0.886487781336694,1
"298",-0.947770306857211,-0.49493707078729,0
"299",0.627566325689972,-0.632637478493965,0
"300",-0.702683890776944,0.0415028253797303,0
